category,rating,reviews,installs,type,price,content_rating,app_size,last_updated_encoded
Entertainment,3.3,7.2868764117507,11.512925464970229,Free,0.0,Everyone,13.0,2799
Tools,4.0,8.24354550792826,11.512925464970229,Free,0.0,Everyone,16.0,2993
Lifestyle,3.6,7.700747794511798,11.512925464970229,Free,0.0,Everyone,15.0,3126
Lifestyle,3.1,6.9782137426306985,11.512925464970229,Free,0.0,Everyone,5.9,2350
Lifestyle,4.4,10.186408307886198,13.815510557964274,Free,0.0,Everyone,43.0,2596
Lifestyle,3.6,3.6375861597263857,9.210340371976184,Free,0.0,Everyone,1.1,3103
Entertainment,4.0,6.4457198193855785,9.210340371976184,Paid,4.99,Everyone,20.0,2490
Tools,4.7,8.67709870892586,11.512925464970229,Free,0.0,Everyone,4.4,2860
Lifestyle,4.3,11.927508874722921,16.11809565095832,Free,0.0,Everyone,54.0,3077
Entertainment,3.9,11.353671786967066,13.815510557964274,Free,0.0,Mature 17+,23.0,3119
Entertainment,4.2,6.698268054115413,9.210340371976184,Free,0.0,Everyone,2.8,3070
Entertainment,3.4,9.11063052782717,13.815510557964274,Free,0.0,Everyone,23.0,2591
Entertainment,4.6,12.156220417570607,15.424948470398375,Free,0.0,Everyone,46.0,3111
Tools,4.1,3.332204510175204,9.210340371976184,Free,0.0,Everyone,2.5,2848
Social,1.9,2.772588722239781,6.907755278982137,Free,0.0,Everyone,2.6,2372
Tools,4.2,6.833031732786201,9.210340371976184,Paid,1.99,Everyone,0.3740234375,1539
Lifestyle,2.1,3.4657359027997265,6.907755278982137,Free,0.0,Everyone,9.6,3063
Education/Business,4.0,5.53338948872752,9.210340371976184,Free,0.0,Everyone,25.0,3043
Tools,4.7,9.316320695513415,13.815510557964274,Free,0.0,Everyone,9.7,3037
Tools,4.6,7.893945138235959,11.512925464970229,Free,0.0,Everyone,6.3,2824
Education/Business,4.2,6.7226297948554485,10.819778284410283,Free,0.0,Everyone,11.0,3085
Tools,4.7,10.291636938434605,13.815510557964274,Free,0.0,Everyone,9.9,3122
Tools,4.2,8.406485069431817,13.122363377404328,Free,0.0,Everyone,20.0,3133
Lifestyle,4.5,8.658866349732383,13.815510557964274,Free,0.0,Everyone,21.0,3106
Lifestyle,4.9,2.8903717578961645,6.907755278982137,Free,0.0,Everyone,24.0,3008
Entertainment,3.9,7.767263996757308,11.512925464970229,Free,0.0,Everyone,25.0,1293
Social,4.8,1.6094379124341003,4.605170185988092,Free,0.0,Teen,3.0,3122
Lifestyle,4.6,9.50985219618154,11.512925464970229,Free,0.0,Teen,56.0,3111
Education/Business,4.0,6.595780513961311,10.819778284410283,Free,0.0,Everyone,5.5,3013
Entertainment,4.5,7.433666540166168,9.210340371976184,Paid,4.99,Everyone,36.0,3034
Tools,4.0,5.666426688112432,9.210340371976184,Free,0.0,Everyone,2.7,1221
Education/Business,4.2,5.645446897643238,11.512925464970229,Free,0.0,Everyone,5.0,3037
Lifestyle,3.8,2.8903717578961645,6.907755278982137,Free,0.0,Everyone,0.484375,2592
Tools,4.1,8.420241665339788,13.815510557964274,Free,0.0,Everyone,3.3,3004
Entertainment,4.5,9.83622532547696,13.815510557964274,Free,0.0,Everyone,4.1,3007
Tools,4.1,5.652489180268651,10.819778284410283,Free,0.0,Teen,3.9,2832
Tools,4.4,13.765703526960962,18.420680743952367,Free,0.0,Everyone,13.0,3133
Entertainment,4.6,2.0794415416798357,4.605170185988092,Paid,0.99,Teen,6.3,2024
Lifestyle,3.8,10.021848199120974,13.815510557964274,Free,0.0,Everyone,11.0,3062
Entertainment,4.2,13.438605209531456,18.420680743952367,Free,0.0,Everyone,37.0,3056
Tools,4.5,2.772588722239781,6.907755278982137,Free,0.0,Everyone,3.7,3134
Lifestyle,4.0,3.8501476017100584,6.907755278982137,Free,0.0,Everyone,4.5,2770
Lifestyle,4.3,10.024996969933325,13.815510557964274,Free,0.0,Everyone,16.0,3118
Education/Business,4.8,5.739792912179234,8.517193191416238,Free,0.0,Everyone 10+,14.0,3117
Lifestyle,4.7,2.4849066497880004,6.214608098422191,Free,0.0,Everyone,6.3,3114
Entertainment,4.4,15.054617853583371,18.420680743952367,Free,0.0,Everyone,68.0,2959
Lifestyle,4.6,9.257605564443297,13.815510557964274,Free,0.0,Everyone,9.0,3081
Tools,4.5,5.241747015059643,9.210340371976184,Free,0.0,Everyone,2.1,3007
Tools,4.3,7.67693714581808,11.512925464970229,Free,0.0,Everyone,3.0,2987
Lifestyle,3.7,3.9512437185814275,9.210340371976184,Free,0.0,Everyone 10+,32.0,2978
Lifestyle,4.6,9.2299469016151,11.512925464970229,Free,0.0,Everyone,2.2,2789
Lifestyle,4.5,6.490723534502507,9.210340371976184,Paid,3.99,Everyone,3.3,3137
Lifestyle,3.7,10.436436637789742,15.424948470398375,Free,0.0,Everyone,9.2,3062
Education/Business,4.8,8.312626025674962,13.122363377404328,Free,0.0,Everyone,5.1,3094
Lifestyle,4.1,11.907700301870202,16.11809565095832,Free,0.0,Everyone,26.0,2985
Lifestyle,4.5,8.96341629199657,10.819778284410283,Paid,19.99,Everyone 10+,27.0,2650
Entertainment,4.4,12.69954557845334,16.11809565095832,Free,0.0,Teen,66.0,2765
Lifestyle,4.5,9.915761913411517,15.424948470398375,Free,0.0,Everyone,47.0,3136
Lifestyle,4.1,5.886104031450156,9.210340371976184,Free,0.0,Everyone,4.6,1580
Lifestyle,4.7,6.322565239927284,9.210340371976184,Free,0.0,Everyone,6.7,2107
Entertainment,4.5,12.130173840021966,16.11809565095832,Free,0.0,Everyone,99.0,3132
Lifestyle,4.1,10.588123616077645,13.815510557964274,Free,0.0,Teen,47.0,3135
Entertainment,4.2,14.110495400164384,16.11809565095832,Free,0.0,Teen,56.0,3134
Entertainment,3.1,3.912023005428146,9.210340371976184,Free,0.0,Everyone,7.4,2875
Education/Business,3.9,9.274066062856727,13.815510557964274,Free,0.0,Everyone,58.0,3135
Tools,3.3,3.871201010907891,8.517193191416238,Free,0.0,Everyone,0.056640625,1314
Entertainment,4.5,12.153583900033492,15.424948470398375,Free,0.0,Teen,95.0,3120
Tools,2.0,3.1780538303479458,6.907755278982137,Free,0.0,Everyone,35.0,2919
Entertainment,4.3,4.8283137373023015,8.517193191416238,Free,0.0,Teen,70.0,2373
Lifestyle,4.3,9.737610048158107,13.815510557964274,Free,0.0,Everyone,32.0,3132
Education/Business,4.6,7.115582126184454,9.210340371976184,Free,0.0,Everyone,14.0,3084
Lifestyle,4.5,12.120890503560473,15.424948470398375,Free,0.0,Everyone,57.0,3129
Tools,4.1,9.158625936289503,13.815510557964274,Free,0.0,Everyone,0.6796875,1575
Education/Business,1.0,0.6931471805599453,6.907755278982137,Free,0.0,Everyone,7.2,2762
Tools,4.1,5.673323267171493,8.517193191416238,Paid,1.99,Everyone,35.0,2486
Entertainment,4.7,6.030685260261263,9.210340371976184,Paid,2.99,Teen,16.0,2568
Entertainment,4.1,4.700480365792417,8.517193191416238,Free,0.0,Teen,2.6,3077
Entertainment,4.6,12.79005486045905,16.11809565095832,Free,0.0,Everyone,19.0,3044
Education/Business,1.0,1.0986122886681098,6.214608098422191,Free,0.0,Everyone,8.4,2243
Education/Business,4.4,2.772588722239781,6.907755278982137,Free,0.0,Everyone,3.7,3013
Entertainment,4.4,5.147494476813453,8.517193191416238,Paid,2.99,Everyone,49.0,3112
Lifestyle,3.4,5.659482215759621,11.512925464970229,Free,0.0,Everyone,27.0,3070
Lifestyle,4.0,3.7376696182833684,6.907755278982137,Free,0.0,Everyone,12.0,2510
Entertainment,4.3,10.284318379685931,15.424948470398375,Free,0.0,Everyone,44.0,3127
Lifestyle,4.3,14.26926030566045,17.72753356339242,Free,0.0,Everyone,37.0,3129
Tools,4.2,8.424858580213442,11.512925464970229,Free,0.0,Everyone,6.4,3129
Lifestyle,5.0,2.0794415416798357,6.907755278982137,Free,0.0,Everyone,6.7,2327
Education/Business,4.4,9.625161575008372,13.815510557964274,Free,0.0,Everyone,25.0,3126
Education/Business,4.3,4.276666119016055,9.210340371976184,Free,0.0,Everyone,1.9,2180
Tools,4.5,13.593683639508495,16.11809565095832,Free,0.0,Everyone,8.9,3134
Entertainment,4.5,14.652288708289872,16.11809565095832,Free,0.0,Teen,87.0,3134
Tools,4.4,6.2324480165505225,11.512925464970229,Free,0.0,Everyone,17.0,3078
Tools,4.5,9.657139343577324,13.815510557964274,Free,0.0,Everyone,14.0,2624
Tools,4.0,7.693481640835175,13.122363377404328,Free,0.0,Everyone,17.0,2988
Entertainment,4.2,10.984970637125501,16.11809565095832,Free,0.0,Everyone,5.4,3136
Lifestyle,4.3,1.9459101490553132,6.907755278982137,Free,0.0,Everyone,62.0,2608
Entertainment,4.2,8.603187384583098,13.122363377404328,Free,0.0,Everyone 10+,20.0,2447
Tools,4.7,9.307285578032662,13.122363377404328,Free,0.0,Everyone,25.0,3127
Entertainment,4.3,4.02535169073515,6.907755278982137,Paid,0.99,Everyone,23.0,1800
Lifestyle,4.7,4.04305126783455,6.907755278982137,Free,0.0,Everyone,7.0,2990
Entertainment,4.3,4.6913478822291435,9.210340371976184,Free,0.0,Everyone,3.5,2939
Entertainment,3.5,4.74493212836325,9.210340371976184,Free,0.0,Mature 17+,9.1,3115
Tools,4.0,2.1972245773362196,6.214608098422191,Free,0.0,Everyone,4.7,3058
Lifestyle,4.3,6.598509028614515,9.210340371976184,Free,0.0,Everyone,13.0,3114
Lifestyle,4.4,10.648871332431582,16.11809565095832,Free,0.0,Everyone,20.0,3106
Tools,4.1,5.986452005284438,11.512925464970229,Free,0.0,Everyone,6.8,3101
Lifestyle,5.0,1.0986122886681098,4.605170185988092,Free,0.0,Everyone,9.2,3127
Entertainment,4.3,9.813398717754442,13.815510557964274,Free,0.0,Teen,17.0,2264
Social,5.0,1.6094379124341003,4.605170185988092,Free,0.0,Mature 17+,5.0,3135
Lifestyle,4.3,14.223335546030729,17.72753356339242,Free,0.0,Teen,40.0,1779
Lifestyle,4.4,14.568201776720409,18.420680743952367,Free,0.0,Everyone,49.0,3107
Lifestyle,4.3,10.240245462634501,15.424948470398375,Free,0.0,Everyone,17.0,3136
Tools,3.6,9.199784858036667,13.815510557964274,Free,0.0,Everyone,2.7,2590
Education/Business,4.6,6.871091294610546,9.210340371976184,Free,0.0,Everyone,14.0,3084
Lifestyle,3.9,3.970291913552122,9.210340371976184,Free,0.0,Everyone,0.326171875,2592
Lifestyle,4.1,5.66988092298052,9.210340371976184,Free,0.0,Teen,73.0,3064
Lifestyle,4.2,8.512582578858554,11.512925464970229,Free,0.0,Everyone,9.8,3127
Lifestyle,4.3,11.772231210780545,13.815510557964274,Paid,2.99,Everyone 10+,23.0,2232
Education/Business,4.3,4.442651256490317,9.210340371976184,Free,0.0,Everyone,30.0,3043
Entertainment,5.0,2.3978952727983707,2.302585092994046,Free,0.0,Everyone,6.1,2626
Education/Business,4.4,3.295836866004329,4.605170185988092,Free,0.0,Everyone,14.0,3108
Education/Business,4.8,1.791759469228055,6.907755278982137,Free,0.0,Everyone,7.7,3140
Tools,3.4,1.6094379124341003,4.605170185988092,Free,0.0,Everyone,1.9,2528
Lifestyle,4.0,5.655991810819852,11.512925464970229,Free,0.0,Everyone,60.0,3100
Lifestyle,4.4,11.406975886960348,15.424948470398375,Free,0.0,Everyone 10+,22.0,2961
Lifestyle,4.3,12.497947167371606,16.11809565095832,Free,0.0,Everyone,21.0,3132
Lifestyle,1.4,3.8066624897703196,8.517193191416238,Free,0.0,Everyone,13.0,2446
Entertainment,3.8,4.955827057601261,9.210340371976184,Free,0.0,Everyone,7.7,2289
Lifestyle,3.5,5.159055299214529,10.819778284410283,Free,0.0,Everyone,5.6,2371
Tools,4.1,11.967148990712163,16.11809565095832,Free,0.0,Everyone,6.4,3126
Education/Business,5.0,1.791759469228055,6.214608098422191,Free,0.0,Everyone,74.0,2733
Entertainment,4.4,8.028129059431759,13.815510557964274,Free,0.0,Everyone,9.0,2907
Entertainment,4.4,13.787701444124835,18.420680743952367,Free,0.0,Everyone,45.0,3136
Lifestyle,4.1,8.141189793457691,10.819778284410283,Free,0.0,Everyone 10+,23.0,2264
Entertainment,4.0,12.342912932720015,16.11809565095832,Free,0.0,Mature 17+,88.0,2894
Tools,3.8,6.028278520230698,10.819778284410283,Free,0.0,Everyone,2.7,2708
Lifestyle,4.4,7.374629015218945,13.122363377404328,Free,0.0,Everyone,14.0,3106
Entertainment,4.5,12.10590971013078,16.11809565095832,Free,0.0,Everyone,29.0,3126
Entertainment,4.5,12.769020020418647,16.11809565095832,Free,0.0,Everyone,13.0,2482
Education/Business,4.0,9.098402718735318,15.424948470398375,Free,0.0,Everyone,12.0,3133
Lifestyle,4.2,6.385194398997726,11.512925464970229,Free,0.0,Everyone,4.9,2922
Lifestyle,3.5,10.566793891085052,13.815510557964274,Free,0.0,Mature 17+,12.0,2942
Lifestyle,5.0,0.6931471805599453,4.605170185988092,Free,0.0,Everyone,9.3,2771
Education/Business,4.0,5.755742213586912,10.819778284410283,Free,0.0,Everyone,29.0,2602
Tools,4.3,7.629975707027789,11.512925464970229,Free,0.0,Everyone,10.0,3063
Lifestyle,3.8,7.981049759665957,10.819778284410283,Paid,4.77,Teen,93.0,3134
Lifestyle,4.6,11.461516374404875,15.424948470398375,Free,0.0,Teen,74.0,3033
Education/Business,4.3,11.352580640979642,15.424948470398375,Free,0.0,Everyone,29.0,3119
Lifestyle,4.0,5.187385805840755,10.819778284410283,Paid,0.99,Everyone,14.0,3029
Lifestyle,4.5,11.280501483369353,15.424948470398375,Free,0.0,Everyone,57.0,3136
Education/Business,4.6,3.4011973816621555,6.907755278982137,Free,0.0,Everyone,3.8,3000
Lifestyle,4.5,12.78159833988392,16.11809565095832,Free,0.0,Teen,59.0,3135
Entertainment,3.5,4.394449154672439,9.210340371976184,Free,0.0,Everyone,22.0,2393
Social,4.6,2.0794415416798357,6.907755278982137,Free,0.0,Everyone,1.1,3108
Entertainment,4.4,14.70786795892076,16.11809565095832,Free,0.0,Teen,32.0,3086
Tools,4.4,6.5337888379333435,10.819778284410283,Free,0.0,Everyone,4.4,3119
Lifestyle,4.6,9.381937965407161,11.512925464970229,Free,0.0,Teen,62.0,3119
Lifestyle,4.3,5.616771097666572,9.210340371976184,Free,0.0,Everyone,29.0,3111
Lifestyle,4.4,10.033462628957874,13.815510557964274,Free,0.0,Everyone,55.0,3139
Lifestyle,4.5,5.666426688112432,9.210340371976184,Free,0.0,Everyone,9.8,2993
Entertainment,3.4,10.284147541725321,13.815510557964274,Free,0.0,Everyone,17.0,2695
Lifestyle,3.8,11.75374389132436,16.11809565095832,Free,0.0,Everyone,34.0,2806
Entertainment,4.6,13.734157325261155,17.72753356339242,Free,0.0,Teen,47.0,3137
Entertainment,4.1,12.021253973537604,15.424948470398375,Free,0.0,Everyone,19.0,2901
Social,4.4,5.288267030694535,9.210340371976184,Free,0.0,Mature 17+,28.0,3059
Tools,4.3,8.028781162487148,11.512925464970229,Free,0.0,Everyone,6.0,3122
Lifestyle,4.1,13.921594312022146,18.420680743952367,Free,0.0,Everyone,50.0,3041
Social,5.0,0.0,3.912023005428146,Free,0.0,Everyone,0.6669921875,2071
Education/Business,1.5,4.04305126783455,6.907755278982137,Free,0.0,Everyone,25.0,2978
Lifestyle,4.0,9.254070134837509,13.815510557964274,Free,0.0,Everyone,36.0,2239
Tools,4.2,10.613393516911028,13.815510557964274,Free,0.0,Everyone,25.0,3107
Lifestyle,3.9,8.255048902752295,13.815510557964274,Free,0.0,Everyone,4.3,2924
Entertainment,4.4,6.4967749901858625,11.512925464970229,Free,0.0,Everyone,6.0,2843
Entertainment,3.3,8.573573524852344,13.122363377404328,Free,0.0,Everyone,48.0,1812
Lifestyle,4.6,6.249975242259483,10.819778284410283,Free,0.0,Everyone,4.2,2640
Entertainment,4.1,6.926577033222725,11.512925464970229,Free,0.0,Teen,39.0,3125
Entertainment,3.8,5.099866427824199,9.210340371976184,Free,0.0,Everyone,22.0,1904
Lifestyle,4.4,5.351858133476067,9.210340371976184,Free,0.0,Everyone,6.8,2377
Lifestyle,3.9,4.007333185232471,9.210340371976184,Free,0.0,Teen,46.0,2867
Lifestyle,4.4,13.709870003099129,16.11809565095832,Free,0.0,Everyone,80.0,3136
Entertainment,3.8,11.977055629140507,13.815510557964274,Free,0.0,Everyone,85.0,2961
Lifestyle,4.3,5.1298987149230735,8.517193191416238,Paid,2.99,Everyone,60.0,3066
Education/Business,4.7,1.0986122886681098,4.605170185988092,Free,0.0,Everyone,11.0,1845
Tools,3.4,7.516433302915632,11.512925464970229,Free,0.0,Everyone,21.0,3104
Tools,4.3,12.565333243781819,16.11809565095832,Free,0.0,Everyone,3.7,2412
Education/Business,3.7,3.295836866004329,8.517193191416238,Free,0.0,Everyone,18.0,3058
Entertainment,4.4,14.138912028806743,16.11809565095832,Free,0.0,Teen,54.0,2629
Lifestyle,4.0,5.720311776607412,9.210340371976184,Free,0.0,Everyone,5.4,3092
Tools,3.7,8.907747686788648,13.122363377404328,Free,0.0,Everyone,41.0,2630
Entertainment,4.3,11.832803635638326,15.424948470398375,Free,0.0,Mature 17+,55.0,3121
Entertainment,4.2,8.085486772102845,13.122363377404328,Free,0.0,Teen,26.0,2762
Education/Business,4.1,11.175044236185595,15.424948470398375,Free,0.0,Everyone,11.0,2718
Entertainment,4.5,8.125039097367745,13.815510557964274,Free,0.0,Mature 17+,30.0,3127
Tools,4.0,2.70805020110221,6.907755278982137,Paid,14.99,Everyone,5.0,3134
Entertainment,4.6,9.6614159913364,13.815510557964274,Free,0.0,Everyone,10.0,3109
Tools,4.4,2.995732273553991,6.214608098422191,Paid,1.99,Everyone,2.2,1823
Tools,3.9,4.882801922586371,10.819778284410283,Free,0.0,Everyone,2.6,2693
Lifestyle,4.5,4.1588830833596715,9.210340371976184,Free,0.0,Everyone,81.0,3120
Lifestyle,4.5,13.51010433668264,16.11809565095832,Free,0.0,Teen,20.0,2940
Lifestyle,3.9,11.460684353124538,16.11809565095832,Free,0.0,Everyone,44.0,2566
Entertainment,4.3,4.07753744390572,6.907755278982137,Free,0.0,Everyone,1.4,2654
Tools,4.5,16.361811337343212,18.420680743952367,Free,0.0,Everyone,15.0,3127
Social,4.4,11.408475645613724,13.815510557964274,Free,0.0,Everyone,8.8,3063
Lifestyle,3.0,0.6931471805599453,6.214608098422191,Paid,2.99,Everyone,82.0,3097
Entertainment,4.9,7.099201743553092,9.210340371976184,Free,0.0,Everyone,15.0,2943
Education/Business,5.0,0.6931471805599453,1.6094379124341003,Free,0.0,Everyone,3.4,2710
Lifestyle,4.1,5.198497031265826,9.210340371976184,Free,0.0,Everyone,9.2,3086
Lifestyle,4.2,12.50716563824089,15.424948470398375,Free,0.0,Everyone,58.0,3133
Lifestyle,4.2,9.207837241758064,13.815510557964274,Free,0.0,Everyone,18.0,2943
Education/Business,4.3,3.6635616461296463,8.517193191416238,Free,0.0,Everyone,4.2,3029
Lifestyle,3.6,6.206575926724928,11.512925464970229,Free,0.0,Everyone,14.0,3045
Tools,4.5,5.676753802268282,9.210340371976184,Free,0.0,Everyone,7.9,2630
Lifestyle,4.4,7.4127640174265625,11.512925464970229,Free,0.0,Everyone,4.9,3119
Lifestyle,4.8,8.805075243870684,11.512925464970229,Free,0.0,Everyone,20.0,3008
Lifestyle,4.5,9.57456673206775,13.122363377404328,Free,0.0,Everyone,9.9,2753
Tools,4.4,10.524977601331843,13.815510557964274,Free,0.0,Everyone,7.3,3002
Tools,4.2,13.661444041261868,18.420680743952367,Free,0.0,Everyone,7.9,2897
Lifestyle,4.5,9.187992508312275,15.424948470398375,Free,0.0,Everyone,39.0,2977
Social,3.7,6.175867270105761,9.210340371976184,Paid,0.99,Everyone,0.41015625,2175
Tools,4.7,7.313220387090301,9.210340371976184,Paid,1.99,Everyone,41.0,2561
Lifestyle,4.1,2.833213344056216,6.907755278982137,Free,0.0,Everyone,50.0,2996
Tools,4.5,2.6390573296152584,6.214608098422191,Paid,0.99,Everyone,2.9,2855
Lifestyle,3.7,8.944289319650697,13.122363377404328,Free,0.0,Everyone,44.0,2077
Education/Business,3.4,4.060443010546419,9.210340371976184,Free,0.0,Everyone,3.0,2667
Lifestyle,4.2,7.317212408359839,11.512925464970229,Free,0.0,Everyone,11.0,3140
Tools,2.8,6.448889394146858,13.122363377404328,Free,0.0,Everyone,8.2,2699
Entertainment,4.0,12.61783455378236,17.72753356339242,Free,0.0,Everyone,25.0,3064
Tools,4.1,9.428270356237505,16.11809565095832,Free,0.0,Everyone,31.0,2825
Lifestyle,2.2,2.9444389791664403,6.907755278982137,Free,0.0,Everyone,9.6,2889
Entertainment,4.1,5.6937321388027,10.819778284410283,Free,0.0,Teen,48.0,3008
Social,4.2,11.37315752257707,13.815510557964274,Free,0.0,Mature 17+,24.0,3136
Entertainment,4.1,6.206575926724928,11.512925464970229,Free,0.0,Teen,39.0,2587
Lifestyle,4.4,2.5649493574615367,6.907755278982137,Free,0.0,Everyone,3.4,2638
Tools,3.8,5.0689042022202315,9.210340371976184,Free,0.0,Everyone,7.5,3031
Lifestyle,4.4,2.4849066497880004,6.907755278982137,Free,0.0,Teen,19.0,3031
Tools,4.6,4.5217885770490405,6.907755278982137,Paid,79.99,Everyone,32.0,3090
Lifestyle,3.6,11.88671413021784,16.11809565095832,Free,0.0,Everyone,42.0,3133
Lifestyle,2.7,8.649273531773446,13.122363377404328,Free,0.0,Everyone,47.0,2750
Lifestyle,4.0,8.699514748210191,13.815510557964274,Free,0.0,Everyone,18.0,3130
Education/Business,4.4,9.948508718183648,13.815510557964274,Free,0.0,Everyone,5.7,2932
Lifestyle,3.8,6.591673732008658,11.512925464970229,Free,0.0,Everyone,30.0,2989
Tools,4.4,2.0794415416798357,6.214608098422191,Free,0.0,Everyone,1.8,1893
Tools,3.3,2.772588722239781,9.210340371976184,Free,0.0,Everyone,1.3,2500
Entertainment,4.1,10.862128710284015,13.815510557964274,Free,0.0,Mature 17+,70.0,2385
Tools,4.2,7.607381425639791,11.512925464970229,Free,0.0,Everyone,16.0,2694
Lifestyle,4.1,10.64225320609987,13.815510557964274,Free,0.0,Everyone,78.0,2694
Tools,3.2,3.8066624897703196,8.517193191416238,Paid,3.99,Everyone,21.0,2875
Tools,4.5,10.210236687705134,13.815510557964274,Free,0.0,Everyone,4.1,3108
Entertainment,4.4,8.012018239159062,13.122363377404328,Free,0.0,Mature 17+,39.0,2923
Social,4.8,9.032289682032873,10.819778284410283,Free,0.0,Teen,63.0,3115
Education/Business,3.7,4.718498871295094,9.210340371976184,Free,0.0,Everyone,3.9,3107
Entertainment,4.7,13.454059942925525,16.11809565095832,Free,0.0,Everyone,91.0,3107
Education/Business,4.7,4.174387269895637,8.517193191416238,Free,0.0,Everyone,12.0,3084
Entertainment,4.1,7.699842407396986,13.122363377404328,Free,0.0,Everyone,4.4,3065
Tools,4.3,7.1569563646156364,11.512925464970229,Free,0.0,Everyone,4.4,3137
Lifestyle,4.0,10.191107123034703,15.424948470398375,Free,0.0,Everyone,10.0,3009
Lifestyle,4.2,7.827639546366422,13.815510557964274,Free,0.0,Mature 17+,5.0,3031
Tools,4.3,7.057897937411856,11.512925464970229,Free,0.0,Everyone,7.3,3108
Lifestyle,2.3,2.302585092994046,6.907755278982137,Free,0.0,Everyone,5.2,2595
